Il,Ilce,Muhtarlik,Muhtar,Boylam,Enlem,Kaynak
Adana,Kozan,Akkaya,Adem AKKOÇ,35.6134,37.7976,https://www.icisleri.gov.tr/
Adana,Kozan,ALAPINAR,Salim AÇIKGÖZ,35.8482,37.3387,https://www.icisleri.gov.tr/
Adana,Kozan,ANDIL,Yasin KÖSE,35.7968,37.5533,https://www.icisleri.gov.tr/
Adana,Kozan,Arslanlı,Zekai SEDEFOĞLU,35.7741,37.3107,https://www.icisleri.gov.tr/
Adana,Kozan,Aslanpaşa,Aydın ÇALIŞKAN,35.81619,37.448199,https://www.icisleri.gov.tr/
Adana,Kozan,Aydın,Veli ARPA,35.58,37.4169,https://www.icisleri.gov.tr/
Adana,Kozan,Ayşehoca,Veli EMRE,35.8528,37.2646,https://www.icisleri.gov.tr/
Adana,Kozan,Bağlar,Mehmet ALSAN,35.826403,37.459793,https://www.icisleri.gov.tr/
Adana,Kozan,Bağözü,Bahri KIZILDAĞ,35.7495,37.5469,https://www.icisleri.gov.tr/
Adana,Kozan,Bağtepe,İbrahim Ethem KURT,35.64,37.4455,https://www.icisleri.gov.tr/
Adana,Kozan,Boztahta,Yüksel ŞAHBAZOĞLU,36.0009,37.6373,https://www.icisleri.gov.tr/
Adana,Kozan,Bucakköy,Mahmut DİVAROĞLU,35.9057,37.4522,https://www.icisleri.gov.tr/
Adana,Kozan,Bulduklu,Zafer ÇÖREKLİ,35.8886,37.3875,https://www.icisleri.gov.tr/
Adana,Kozan,Çamdere,Nimet ALIÇ,35.8254,37.6471,https://www.icisleri.gov.tr/
Adana,Kozan,Çamlarca,Ahmet GÜL,35.9594,37.6381,https://www.icisleri.gov.tr/
Adana,Kozan,Çanaklı,Cengiz AYHAN,35.79515,37.45857,https://www.icisleri.gov.tr/
Adana,Kozan,ÇANDIK,Bayram YAŞAR,35.7473,37.4612,https://www.icisleri.gov.tr/
Adana,Kozan,Çelenuşağı,Hakkı YAVUZ,35.7662,37.6804,https://www.icisleri.gov.tr/
Adana,Kozan,Çobanpınarı,Ramazan BOZKURT,35.9046,37.439,https://www.icisleri.gov.tr/
Adana,Kozan,ÇOKAK,Yunus ERKMEN,35.8825,37.3286,https://www.icisleri.gov.tr/
Adana,Kozan,Çukurören,Necati İDEM,35.7746,37.3639,https://www.icisleri.gov.tr/
Adana,Kozan,Çulluuşağı,Salih ATAŞOĞLU,35.8618,37.6761,https://www.icisleri.gov.tr/
Adana,Kozan,Cumhuriyet,Nevzat GARİP,35.816562,37.450536,https://www.icisleri.gov.tr/
Adana,Kozan,Çürüklü,Abdullah ATEŞ,35.9617,37.6557,https://www.icisleri.gov.tr/
Adana,Kozan,Damyeri,Fikret YILDIZ,35.6341,37.3848,https://www.icisleri.gov.tr/
Adana,Kozan,Dikilitaş,Abdullah ÇETİN,35.7181,37.364,https://www.icisleri.gov.tr/
Adana,Kozan,Dilekkaya,İsmail AKKAŞ,35.7865,37.5449,https://www.icisleri.gov.tr/
Adana,Kozan,Doğanalanı,Mustafa ÖZTÜRK,35.5637,37.4606,https://www.icisleri.gov.tr/
Adana,Kozan,Duraluşağı,Eyyup ATEŞ,35.7701,37.4794,https://www.icisleri.gov.tr/
Adana,Kozan,Durmuşlu,Servet KURT,35.8373,37.5088,https://www.icisleri.gov.tr/
Adana,Kozan,Düzağaç,Hakan ÖZCAN,35.8141,37.5724,https://www.icisleri.gov.tr/
Adana,Kozan,Enizçakırı,Ahmet AVCI,35.5616,37.5233,https://www.icisleri.gov.tr/
Adana,Kozan,Ergenuşağı,Bülent BOZDAĞ,35.5925,37.6276,https://www.icisleri.gov.tr/
Adana,Kozan,Eskikabasakal,Levent KARA,35.8528,37.4469,https://www.icisleri.gov.tr/
Adana,Kozan,Eskimantaş,Mustafa AKÖZ,35.9179,37.538,https://www.icisleri.gov.tr/
Adana,Kozan,Faydalı,Özden ÖZKAYA,35.8828,37.3433,https://www.icisleri.gov.tr/
Adana,Kozan,Ferhatlı,Mustafa AKÇA,35.8957,37.5028,https://www.icisleri.gov.tr/
Adana,Kozan,GAZİ,Osman GÖK,,,https://www.icisleri.gov.tr/
Adana,Kozan,Gedikli,Zeki ÖNEN,35.8736,37.5158,https://www.icisleri.gov.tr/
Adana,Kozan,GÖKÇEYOL,Mehmet AVAN,35.8207,37.2846,https://www.icisleri.gov.tr/
Adana,Kozan,Gökgöz,Fazlı KORKMAZ,35.6316,37.5823,https://www.icisleri.gov.tr/
Adana,Kozan,GÖRBEYAZ,Cumali KOLBAR,,,https://www.icisleri.gov.tr/
Adana,Kozan,Güneri,Hacı Hüseyin ÖZTÜRK,35.773,37.4516,https://www.icisleri.gov.tr/
Adana,Kozan,Hacıbeyli,Memiş COŞKUN,35.8827,37.3135,https://www.icisleri.gov.tr/
Adana,Kozan,Hacımirzalı,Hasan ERDOĞAN,35.812,37.4676,https://www.icisleri.gov.tr/
Adana,Kozan,Hacıuşağı,Mehmet KILINÇ,,,https://www.icisleri.gov.tr/
Adana,Kozan,Hamamköy,Atilla ÜNAL,35.8133,37.3108,https://www.icisleri.gov.tr/
Adana,Kozan,İdemköy,Gürset YALÇIN,35.7349,37.3878,https://www.icisleri.gov.tr/
Adana,Kozan,Ilıcaköy,Hasan ÖZENLİ,35.8868,37.4705,https://www.icisleri.gov.tr/
Adana,Kozan,Işıkkaya,Talip YILDIRIM,35.5494,37.6861,https://www.icisleri.gov.tr/
Adana,Kozan,Işıklı,Vahdettin SARI,35.7966,37.397,https://www.icisleri.gov.tr/
Adana,Kozan,Kabaktepe,Veysel ARIK,35.7691,37.6292,https://www.icisleri.gov.tr/
Adana,Kozan,KAHVELİ,Muhammet BULDUKLAR,,,https://www.icisleri.gov.tr/
Adana,Kozan,Kalkumaç,Muhittin OMAY,35.6689,37.709,https://www.icisleri.gov.tr/
Adana,Kozan,KAPIKAYA,Benan OĞUL,35.5895,37.7721,https://www.icisleri.gov.tr/
Adana,Kozan,Karabucak,Mustafa DEMİR,35.8879,37.6342,https://www.icisleri.gov.tr/
Adana,Kozan,Karacaoğlan,Sinan GÖRÜŞ,35.362662,37.009608,https://www.icisleri.gov.tr/
Adana,Kozan,KARACAÖREN,Muhammet DEMİRÖZ,35.718,37.4375,https://www.icisleri.gov.tr/
Adana,Kozan,Karahamzalı,Osman SEĞMENOĞLU,35.9567,37.5724,https://www.icisleri.gov.tr/
Adana,Kozan,Karanebili,Mehmet ÖZTÜRK,35.7532,37.6162,https://www.icisleri.gov.tr/
Adana,Kozan,KEMER,Veysal YILMAZ,35.7614,37.4883,https://www.icisleri.gov.tr/
Adana,Kozan,Kıbrıslar,Mutlu DEĞİRMENCİ,35.7071,37.6525,https://www.icisleri.gov.tr/
Adana,Kozan,Kızıllar,Hüseyin AKTAŞ,35.7135,37.5129,https://www.icisleri.gov.tr/
Adana,Kozan,Kızlarsekisi,Şaban ÖZCAN,35.642,37.6124,https://www.icisleri.gov.tr/
Adana,Kozan,KÖSELİ,Adem YILMAZ,35.7742,37.5177,https://www.icisleri.gov.tr/
Adana,Kozan,Kuytucak,Mehmet ÖZBOLAT,35.692,37.5793,https://www.icisleri.gov.tr/
Adana,Kozan,Kuyubeli,Refik DALKIR,35.9727,37.6811,https://www.icisleri.gov.tr/
Adana,Kozan,Kuyuluk,Mehmet BOZDOĞAN,35.8675,37.3899,https://www.icisleri.gov.tr/
Adana,Kozan,Mahmutlu,Alper HALLAÇ,,,https://www.icisleri.gov.tr/
Adana,Kozan,Mahyalar,Menderes GÜL,35.9213,37.6653,https://www.icisleri.gov.tr/
Adana,Kozan,Marankeçili,Ercan ÖZDEMİR,35.6361,37.682,https://www.icisleri.gov.tr/
Adana,Kozan,MİNNETLİ,İzzet İNCE,35.9473,37.6334,https://www.icisleri.gov.tr/
Adana,Kozan,Orçan,Hakan DAĞLI,35.8513,37.5729,https://www.icisleri.gov.tr/
Adana,Kozan,Örendere,Kazım GÜRBÜZ,,,https://www.icisleri.gov.tr/
Adana,Kozan,Oruçlu,Adem ERDOĞAN,35.7831,37.5134,https://www.icisleri.gov.tr/
Adana,Kozan,Özbaşı,Mehmet AVCI,35.7876,37.5694,https://www.icisleri.gov.tr/
Adana,Kozan,Pekmezci,Nizamettin OCAKLAR,35.8583,37.3574,https://www.icisleri.gov.tr/
Adana,Kozan,Postkabasakal,Bilal ÜNSAL,35.6686,37.4884,https://www.icisleri.gov.tr/
Adana,Kozan,Salmanlı,Saim YILMAZ,,,https://www.icisleri.gov.tr/
Adana,Kozan,Şerifli,Hacı Mehmet YAVUZ,35.9246,37.6926,https://www.icisleri.gov.tr/
Adana,Kozan,Şevkiye,Bilal ÖZDEMİR,35.805509,37.450613,https://www.icisleri.gov.tr/
Adana,Kozan,Taş,Neslihan AK,35.836576,37.47146,https://www.icisleri.gov.tr/
Adana,Kozan,Tavşantepe,Yusuf ARI,35.826837,37.444906,https://www.icisleri.gov.tr/
Adana,Kozan,Tepecikören,Mehmet AYDIN,,,https://www.icisleri.gov.tr/
Adana,Kozan,Tufanlı,Kadir SÖNMEZ,35.7466,37.4162,https://www.icisleri.gov.tr/
Adana,Kozan,Tufanpaşa,Nuh ÇOLAK,35.822429,37.459862,https://www.icisleri.gov.tr/
Adana,Kozan,Turgutlu,Kemal AZGIN,35.8159,37.4912,https://www.icisleri.gov.tr/
Adana,Kozan,Türkeli ,Ahmet AYDIN,,,https://www.icisleri.gov.tr/
Adana,Kozan,TURUNÇLU,Sami SIRKINTI,,,https://www.icisleri.gov.tr/
Adana,Kozan,Varsaklar,Cemal Gürsel ŞAHİN,,,https://www.icisleri.gov.tr/
Adana,Kozan,Velicanlı,Ferhat YILDIRIM,35.6835,37.663,https://www.icisleri.gov.tr/
Adana,Kozan,Yanalerik,Osman MİCAN,35.8127,37.6848,https://www.icisleri.gov.tr/
Adana,Kozan,Yarımoğlu,Servet SERT,,,https://www.icisleri.gov.tr/
Adana,Kozan,Yassıçalı,Levent GÖÇER,35.834,37.3632,https://www.icisleri.gov.tr/
Adana,Kozan,Yeniköy,Kadir TEMİRTAŞ,35.7296,37.4643,https://www.icisleri.gov.tr/
Adana,Kozan,Yukarıkeçili,Rüstem ELBÜKEN,,,https://www.icisleri.gov.tr/
Adana,Kozan,Yüksekören,Cüneyit ÖZKAN,35.6892,37.4221,https://www.icisleri.gov.tr/
Adana,Kozan,Zerdali,Davut TÜRKSAL,35.622,37.4387,https://www.icisleri.gov.tr/
Adana,Karataş,ADALI,Hakan YETİM,35.5727,36.6331,https://www.icisleri.gov.tr/
Adana,Karataş,ATAKÖY,Mustafa ÖZKAN,35.1153,36.7532,https://www.icisleri.gov.tr/
Adana,Karataş,BAHÇE,İsmet BULUT,,,https://www.icisleri.gov.tr/
Adana,Karataş,Bebeli,Fikret EVDECİ,35.4912,36.6407,https://www.icisleri.gov.tr/
Adana,Karataş,ÇAĞŞIRLI,Ali Osman GENÇ,,,https://www.icisleri.gov.tr/
Adana,Karataş,ÇAKIRÖREN,Osman METİN,35.3689,36.6087,https://www.icisleri.gov.tr/
Adana,Karataş,ÇAVUŞLU,Celal KAYADELEN,35.1813,36.7171,https://www.icisleri.gov.tr/
Adana,Karataş,ÇİMELİ,Ahmet ARAS,35.3447,36.6997,https://www.icisleri.gov.tr/
Adana,Karataş,ÇUKURKAMIŞ,Durmuş Ali AYDIN,35.3548,36.6792,https://www.icisleri.gov.tr/
Adana,Karataş,DAMLAPINAR,Uğur ŞAHİN,35.1259,36.7765,https://www.icisleri.gov.tr/
Adana,Karataş,DEVELİÖREN,Osman GENÇ,35.4453,36.7319,https://www.icisleri.gov.tr/
Adana,Karataş,DOLAPLI,Sadık KURT,35.2457,36.6918,https://www.icisleri.gov.tr/
Adana,Karataş,GÖLYAKA,Kerem BAŞCI,35.3689,36.5915,https://www.icisleri.gov.tr/
Adana,Karataş,HACIHASAN,Mehmet KARAKUŞ,35.2742,36.7277,https://www.icisleri.gov.tr/
Adana,Karataş,HASIRAĞACI,Bekir SERÇE,35.0818,36.7222,https://www.icisleri.gov.tr/
Adana,Karataş,HELVACI,Ziya Paşa KILIÇ,35.3594,36.7147,https://www.icisleri.gov.tr/
Adana,Karataş,İNNAPLIHÜYÜĞÜ,Ümit KURMAN,35.1576,36.6719,https://www.icisleri.gov.tr/
Adana,Karataş,İSAHACILI,Esef Mustafa KÜREÇ,35.2902,36.6865,https://www.icisleri.gov.tr/
Adana,Karataş,KAPI,Savaş AĞIRBAŞ,35.1978,36.6478,https://www.icisleri.gov.tr/
Adana,Karataş,KARAGÖÇER,Sedat TUNÇER,35.1531,36.7108,https://www.icisleri.gov.tr/
Adana,Karataş,KARATAŞ,Mehmet Akif IŞIK,35.3702,36.5818,https://www.icisleri.gov.tr/
Adana,Karataş,Karşıyaka,Nevzat KAYMAZ,35.359228,36.551071,https://www.icisleri.gov.tr/
Adana,Karataş,Kemaliye,Mehmet ALİCE,35.377869,36.577621,https://www.icisleri.gov.tr/
Adana,Karataş,Kesik,Seyfi DUT,35.4485,36.6847,https://www.icisleri.gov.tr/
Adana,Karataş,KİREMİTLİ,Doğan BULUT,35.2852,36.7081,https://www.icisleri.gov.tr/
Adana,Karataş,KIRHASAN,Mehmet ÇETİN,35.3122,36.6892,https://www.icisleri.gov.tr/
Adana,Karataş,Kızıltahta,Ayhan AĞIRTMIŞ,35.4792,36.7499,https://www.icisleri.gov.tr/
Adana,Karataş,Konaklı,Ramazan TEK,35.1313,36.6766,https://www.icisleri.gov.tr/
Adana,Karataş,MELETMEZ,Hakan BULUT,35.2225,36.7124,https://www.icisleri.gov.tr/
Adana,Karataş,Orta,Yusuf AKOL,35.377559,36.561509,https://www.icisleri.gov.tr/
Adana,Karataş,OYMAKLI,Mustafa ÜNLÜ,35.3531,36.7256,https://www.icisleri.gov.tr/
Adana,Karataş,SARIMSAKLI,Kadir ÇÜRÜK,35.137,36.6832,https://www.icisleri.gov.tr/
Adana,Karataş,SİRKENLİ,Yusuf KAKİLLİ,35.401,36.7288,https://www.icisleri.gov.tr/
Adana,Karataş,Tabaklar,Osman ÇAMLI,35.0006,36.7448,https://www.icisleri.gov.tr/
Adana,Karataş,TERLİKSİZ,Ali ARIBOĞAN,35.3343,36.6902,https://www.icisleri.gov.tr/
Adana,Karataş,TOPRAKLI,Necati TÜRKMEN,35.323,36.672,https://www.icisleri.gov.tr/
Adana,Karataş,TUZKUYUSU,Cumali AKGÖZ,35.0935,36.7328,https://www.icisleri.gov.tr/
Adana,Karataş,TUZLA,Mutlu DALGIN,,,https://www.icisleri.gov.tr/
Adana,Karataş,YASSIÖREN,Erdinç ÖZKAN,35.2084,36.7321,https://www.icisleri.gov.tr/
Adana,Karataş,YEMİŞLİ,Mustafa Kemal KARADAĞ,35.3606,36.6537,https://www.icisleri.gov.tr/
Adana,Karataş,Yeni,Mehmet ÇATALBAŞ,,,https://www.icisleri.gov.tr/
Adana,Karataş,YENİMURAT,Şerife Gül ATALAYER,35.0681,36.7597,https://www.icisleri.gov.tr/
Adana,Karataş,YÜZBAŞI,Mükayil MARANGOZ,35.3388,36.7253,https://www.icisleri.gov.tr/
Adana,Karaisali,Akçalı,Şani YILDIRIM,35.1695,37.1968,https://www.icisleri.gov.tr/
Adana,Karaisali,Aktaş,Ahmet ÖZ,35.089738,37.27083,https://www.icisleri.gov.tr/
Adana,Karaisali,Altınova,Tamer EKER,35.0284,37.1854,https://www.icisleri.gov.tr/
Adana,Karaisali,AŞAĞIBELEMEDİK,Mahmut SARITAŞ,,,https://www.icisleri.gov.tr/
Adana,Karaisali,Aşağıyörükler,Mehmet EREN,,,https://www.icisleri.gov.tr/
Adana,Karaisali,Ayakkıf,Tuncay ŞİRİN,35.1265,37.2201,https://www.icisleri.gov.tr/
Adana,Karaisali,Barakdağı,Ramazan TOPRAK,35.193,37.4009,https://www.icisleri.gov.tr/
Adana,Karaisali,Başkıf,Arif EMEKSİZ,35.1145,37.262443,https://www.icisleri.gov.tr/
Adana,Karaisali,BEKİRLİ,Kerim KÜÇÜKYÜCEL,35.2017,37.2432,https://www.icisleri.gov.tr/
Adana,Karaisali,Beydemir,Mustafa ATICI,35.1411,37.2756,https://www.icisleri.gov.tr/
Adana,Karaisali,BOLACALI,Murat SABAH,34.9842,37.2448,https://www.icisleri.gov.tr/
Adana,Karaisali,Boztahta,Mahmut SİYAHBULUT,35.2153,37.3856,https://www.icisleri.gov.tr/
Adana,Karaisali,Bucak,Bayram ÖZDEMİR,34.9421,37.1981,https://www.icisleri.gov.tr/
Adana,Karaisali,ÇAKALLI,İsmet KARACAOĞLU,35.1091,37.1931,https://www.icisleri.gov.tr/
Adana,Karaisali,Çatalan,Mehmet KISA,,,https://www.icisleri.gov.tr/
Adana,Karaisali,Çeceli,Mustafa SAPMAZ,,,https://www.icisleri.gov.tr/
Adana,Karaisali,Çevlik,Mustafa DEĞİRMENCİ,35.0772,37.3956,https://www.icisleri.gov.tr/
Adana,Karaisali,Çocuklar,Mahmut ÖLMEZ,35.1833,37.2375,https://www.icisleri.gov.tr/
Adana,Karaisali,Çorlu,Ali KARABACAK,35.1732,37.3231,https://www.icisleri.gov.tr/
Adana,Karaisali,Çukur,Eşref SÜRMELİ,35.0965,37.3562,https://www.icisleri.gov.tr/
Adana,Karaisali,DEMİRÇİT,Mustafa BOLAHATOĞLU,34.9773,37.2285,https://www.icisleri.gov.tr/
Adana,Karaisali,Döşekevi,Zekeriya KESTEK,35.3757,37.2668,https://www.icisleri.gov.tr/
Adana,Karaisali,Durak,Etem KARAKUŞ,34.9742,37.1555,https://www.icisleri.gov.tr/
Adana,Karaisali,Eğlence,Yakup ÇIRAK,35.2064,37.2951,https://www.icisleri.gov.tr/
Adana,Karaisali,EMELCİK,Ömer DAMAKSIZ,35.1673,37.2232,https://www.icisleri.gov.tr/
Adana,Karaisali,Etekli,Ahmet AKKUŞ,35.2377,37.4254,https://www.icisleri.gov.tr/
Adana,Karaisali,Fettahlı,Selami YILMAZ,35.3338,37.2691,https://www.icisleri.gov.tr/
Adana,Karaisali,FİLİKLİ,Ahmet BAYRAM,,,https://www.icisleri.gov.tr/
Adana,Karaisali,Gildirli,Osman KILIÇ,35.0632,37.3676,https://www.icisleri.gov.tr/
Adana,Karaisali,Gökhasanlı,Habip GÖKOĞLU,35.1572,37.2431,https://www.icisleri.gov.tr/
Adana,Karaisali,GÜLÜŞLÜ,Ahmet GÖÇER,35.0281,37.2839,https://www.icisleri.gov.tr/
Adana,Karaisali,Güvenç,Süleyman AKKAYA,35.07587,37.228448,https://www.icisleri.gov.tr/
Adana,Karaisali,HACILI,İbrahim ÖZKAN,35.1563,37.2966,https://www.icisleri.gov.tr/
Adana,Karaisali,Hacımusalı,Yalçın ÇETİN,35.2787,37.3029,https://www.icisleri.gov.tr/
Adana,Karaisali,Kaledağı,Mehmet ÇULHA,35.2682,37.4182,https://www.icisleri.gov.tr/
Adana,Karaisali,Kapıkaya,Cumali KUTLU,35.007156,37.2305,https://www.icisleri.gov.tr/
Adana,Karaisali,Karahasanlı,Mustafa YEŞİL,35.1554,37.3122,https://www.icisleri.gov.tr/
Adana,Karaisali,KARAKILIÇ,Osman ÖVEÇ,34.9919,37.3083,https://www.icisleri.gov.tr/
Adana,Karaisali,KARAKUYU,Esat DOĞANAY,35.1463,37.1431,https://www.icisleri.gov.tr/
Adana,Karaisali,Karapınar,Mustafa BULUT,,,https://www.icisleri.gov.tr/
